articleId,article_createdAt,articleType,replyId,replyType,reply_createdAt,reply_type,latency_hours,text_preview,year,clean_text,is_url_only,in_2020_win,in_2024_win,cluster_id,umap_x,umap_y,scam_hits,pol_hits,health_hits,topic,window,sub_electoral,sub_candidate,sub_cross_strait,sub_party,sub_defense,sub_theme
2eren4yx4n4y1,2023-12-24 15:27:17.126999999+00:00,TEXT,9_YsnYwBAjOeMOklfdDU,RUMOR,2023-12-24 18:53:07.923000+00:00,RUMOR,3.4307766666666666,"以下轉載邱毅臉書
2007年，台灣工礦公司為了逼走崁腳村的上千名礦工，祭出司法手段，最後礦工敗訴，被迫交出土地，拆除房屋，陷入流離失所的困境。在那個礦工最艱難的日子，擔任立委的礦工之子賴清德始終保持沈默。

賴清德有沒有能力幫可憐的礦工呢？答案是「一定有」。我說話是有根據的，因為在三年前，也就是2004年2月，賴清德就成功把中福路84號，原來中福煤礦公司辦公室移轉為他的私有土地。把國有土地轉移成私",,"以下轉載邱毅臉書
2007年，台灣工礦公司為了逼走崁腳村的上千名礦工，祭出司法手段，最後礦工敗訴，被迫交出土地，拆除房屋，陷入流離失所的困境。在那個礦工最艱難的日子，擔任立委的礦工之子賴清德始終保持沈默。

賴清德有沒有能力幫可憐的礦工呢？答案是「一定有」。我說話是有根據的，因為在三年前，也就是2004年2月，賴清德就成功把中福路84號，原來中福煤礦公司辦公室移轉為他的私有土地。把國有土地轉移成私",False,False,True,-1,9.997529983520508,4.276991844177246,0,2,0,political,2024,0,1,0,0,0,candidate
ec2ts689syqq,2023-12-21 14:34:47.285000001+00:00,TEXT,4_ZgkowBAjOeMOkltcS8,RUMOR,2023-12-22 16:34:20.730000+00:00,RUMOR,25.992623611111114,"時論廣場》給權力的傲慢一次教訓（楊渡）
19:232023/12/19

即使是今年3月出版與管中閔合著的《大學的脊梁》一書，至今我心中有一個疑問：為什麼2018年管中閔當選校長的時候，民進黨會引起這麼大的反彈？台大校長也不過就是一個職務，一個大學校長能夠改變什麼呢？何況台大歷史悠久，從遴選校長到校園管理，都有制度性規範，校長的選舉過程幾乎是非常嚴格而難以被操控的。

可是一宣告管中閔當選之後，攻",,"時論廣場》給權力的傲慢一次教訓（楊渡）
19:232023/12/19

即使是今年3月出版與管中閔合著的《大學的脊梁》一書，至今我心中有一個疑問：為什麼2018年管中閔當選校長的時候，民進黨會引起這麼大的反彈？台大校長也不過就是一個職務，一個大學校長能夠改變什麼呢？何況台大歷史悠久，從遴選校長到校園管理，都有制度性規範，校長的選舉過程幾乎是非常嚴格而難以被操控的。

可是一宣告管中閔當選之後，攻",False,False,True,-1,10.214088439941406,4.921497821807861,0,2,0,political,2024,1,0,0,1,0,electoral
3pzl94qwdowx7,2023-06-08 06:48:29.609000001+00:00,TEXT,FPa-rowBAjOeMOkliubb,RUMOR,2023-12-28 04:46:12.187000+00:00,RUMOR,4869.961827222222,縱使没有人100%喜歡核電，但最近在美國喬治亞州完工的核電廠，終於全功率發電，建造成本超過1兆台幣，為了減碳，核能已被視為綠能，全世界各國也都重新選擇核電，德國因為歐洲電網互通可以選擇廢核，目前全世界只剩蔡總統硬拗，堅持無核家園政策没變，蔡總統堅持無核政策没變，賴副則說緊急時可恢復核電，正副總統明顯是在唱雙簧，把聰明的台灣人都當白癡嗎？不相信靠耍賴，民進黨可以再一次欺騙所有台灣老百姓。,,縱使没有人100%喜歡核電，但最近在美國喬治亞州完工的核電廠，終於全功率發電，建造成本超過1兆台幣，為了減碳，核能已被視為綠能，全世界各國也都重新選擇核電，德國因為歐洲電網互通可以選擇廢核，目前全世界只剩蔡總統硬拗，堅持無核家園政策没變，蔡總統堅持無核政策没變，賴副則說緊急時可恢復核電，正副總統明顯是在唱雙簧，把聰明的台灣人都當白癡嗎？不相信靠耍賴，民進黨可以再一次欺騙所有台灣老百姓。,False,False,False,17,10.513039588928224,6.848071575164795,0,2,0,political,off,0,0,0,1,0,party
365l3bin5s2ac,2023-12-26 11:56:01.832999999+00:00,TEXT,XfZcrowBAjOeMOklgeWw,OPINIONATED,2023-12-28 02:59:07.311000+00:00,OPINIONATED,39.051521666666666,"前立委魏耀乾競總成立 蘇煥智轟賴清德老家爭議

台灣維新黨召集人、前台南縣長蘇煥智今表示，民進黨總統候選人賴清德2007年母喪時，他與當時前往捻香，喪宅地點並非萬里現址，賴清德面對老家爭議根本白賊。

蘇煥智談到賴清德老家爭議說，當年賴家不是現在萬里中福路84號，且非2樓建築，而是一般平房；就算有工寮，也不是現在的84號，絕非賴清德口中所說是父親留下的工寮，應是2004、2005年賴清德母親買下的",,"前立委魏耀乾競總成立 蘇煥智轟賴清德老家爭議

台灣維新黨召集人、前台南縣長蘇煥智今表示，民進黨總統候選人賴清德2007年母喪時，他與當時前往捻香，喪宅地點並非萬里現址，賴清德面對老家爭議根本白賊。

蘇煥智談到賴清德老家爭議說，當年賴家不是現在萬里中福路84號，且非2樓建築，而是一般平房；就算有工寮，也不是現在的84號，絕非賴清德口中所說是父親留下的工寮，應是2004、2005年賴清德母親買下的",False,False,True,-1,9.708054542541504,4.384054183959961,0,6,0,political,2024,0,1,0,1,0,candidate
1txgeghg9nyqm,2023-12-27 15:05:46.597999999+00:00,TEXT,sfYKsYwBAjOeMOklPOmd,RUMOR,2023-12-28 15:28:07.325000+00:00,RUMOR,24.372424166666665,"賴皮寮2002年前是空地⋯
蘇煥智自爆曾去過：
賴清德根本是在「講白賊」

https://www.storm.mg/article/4962933",,"賴皮寮2002年前是空地⋯
蘇煥智自爆曾去過：
賴清德根本是在「講白賊」",False,False,True,-1,9.145469665527344,3.655149459838867,0,1,0,political,2024,0,1,0,0,0,candidate
2n58l64z6koon,2023-12-26 05:06:40.925999999+00:00,TEXT,sfYKsYwBAjOeMOklPOmd,RUMOR,2023-12-28 15:28:07.325000+00:00,RUMOR,58.35733305555556,蘇煥智爆賴清德老家非父親所留　狠嗆「我去過！他說白賊」 https://www.ettoday.net/news/20231226/2650958.htm?from=ettoday_app,,蘇煥智爆賴清德老家非父親所留　狠嗆「我去過！他說白賊」,False,False,True,-1,9.129435539245604,3.1666259765625,0,1,0,political,2024,0,1,0,0,0,candidate
3rp0t3evdgzef,2023-12-27 03:51:12.183000002+00:00,TEXT,Pvboq4wBAjOeMOkl3-M_,RUMOR,2023-12-27 15:33:34.654000+00:00,RUMOR,11.706241944444445,"歷史鐵證，賴清德父親過世前不是住在現在84號賴皮寮，而是31號之2。

賴清德父親之前所在的工寮，地址是中福路31號，而不是84號，賴清德現在這棟84號違建，當年是礦商的辦公室，賴的老家應在對面。

我覺得很強的是，竟然有人找到報紙，而且有人保留下來，應該是當事人或是撰稿人才會清楚記得這則新聞稿太強大了！凡走過必留下痕跡，壞事末做...",,"歷史鐵證，賴清德父親過世前不是住在現在84號賴皮寮，而是31號之2。

賴清德父親之前所在的工寮，地址是中福路31號，而不是84號，賴清德現在這棟84號違建，當年是礦商的辦公室，賴的老家應在對面。

我覺得很強的是，竟然有人找到報紙，而且有人保留下來，應該是當事人或是撰稿人才會清楚記得這則新聞稿太強大了！凡走過必留下痕跡，壞事末做...",False,False,True,-1,9.791532516479492,4.244243144989014,0,1,0,political,2024,0,1,0,0,0,candidate
2p0anb20yyqfu,2023-12-27 09:35:34.692000002+00:00,TEXT,HPbUq4wBAjOeMOklVeMr,OPINIONATED,2023-12-27 15:11:08.586000+00:00,OPINIONATED,5.592748333333334,"侯友宜妻子任美鈴信件全文：

關於凱旋苑這是我父親留給我們家人的財產，是我在跟侯友宜結婚之前就已繼承的原有財產，法律上清清楚楚，從頭到尾都不屬於侯友宜。

我們親愛的兒子當年因為火燒車事件，離開了我們，母親也因為他終年忙於公務，曾經對他說過「你連我的孫子都顧不好」。因為母親當年擔心他擔任刑警，隨時都有危險，不知哪天出任務一去不回，所以用父親留下的這塊地蓋房子，希望讓女兒有個依靠。

母親留給我來照",,"侯友宜妻子任美鈴信件全文：

關於凱旋苑這是我父親留給我們家人的財產，是我在跟侯友宜結婚之前就已繼承的原有財產，法律上清清楚楚，從頭到尾都不屬於侯友宜。

我們親愛的兒子當年因為火燒車事件，離開了我們，母親也因為他終年忙於公務，曾經對他說過「你連我的孫子都顧不好」。因為母親當年擔心他擔任刑警，隨時都有危險，不知哪天出任務一去不回，所以用父親留下的這塊地蓋房子，希望讓女兒有個依靠。

母親留給我來照",False,False,True,-1,8.930191993713379,2.6936092376708984,0,1,0,political,2024,0,1,0,0,0,candidate
AVrwb4-OtKp96s659CvV,2017-03-21 10:35:27.501000+00:00,TEXT,AVsyg6s2tKp96s659DnB,RUMOR,2017-04-03 06:32:21.557000+00:00,RUMOR,307.9483488888889,總統府增設分府'行政院辦公室台東`嘉義•台南•高雄•台中到處設、人員拼命增加•組織都是高官•都是政務官•看我們雲林民進黨前主委就去嘉義當執行長 •那管什麼學•經歷•不需要•你只給俺打天下就好了 •就算是土匪沒關係 一中部辦公室執行長•那是相當於以前的省主席的位置•到處設省主席變成五六個•用國家的錢養一匹政務高官月薪30萬以上•比國民黨還可怕!台灣怎麼會 好•政府錢怎麼會夠用• 難怪要砍軍公教的錢來,,總統府增設分府'行政院辦公室台東`嘉義•台南•高雄•台中到處設、人員拼命增加•組織都是高官•都是政務官•看我們雲林民進黨前主委就去嘉義當執行長 •那管什麼學•經歷•不需要•你只給俺打天下就好了 •就算是土匪沒關係 一中部辦公室執行長•那是相當於以前的省主席的位置•到處設省主席變成五六個•用國家的錢養一匹政務高官月薪30萬以上•比國民黨還可怕!台灣怎麼會 好•政府錢怎麼會夠用• 難怪要砍軍公教的錢來,False,False,False,-1,9.991706848144531,4.478862762451172,0,3,0,political,off,0,0,1,2,0,party
18eq8pees7d4o,2023-05-30 15:52:05.262000001+00:00,TEXT,xyngIYkBFLWd9xY2-jbo,RUMOR,2023-07-04 17:08:59.750000+00:00,RUMOR,841.2818022222222,"(轉傳)
服貿如果沒有被太陽花擋下來結果會怎樣？我整理如下：
1.允許中國人只投資600萬台幣，就可在台灣開設任何的商店。但600萬是無法稽查的，可以是空頭的。
2.一家商店可以移民3個中國人來台灣，且立即享有台灣健保。
3.四年後，這三個中國人可以取得台灣身分證，享有投票權、被選舉權、及服公職的資格。同時，一個中國人可以有5個親屬來台依親移民。
4.結果是，一家小商店在4年內，可以有18個中國人",,"(轉傳)
服貿如果沒有被太陽花擋下來結果會怎樣？我整理如下：
1.允許中國人只投資600萬台幣，就可在台灣開設任何的商店。但600萬是無法稽查的，可以是空頭的。
2.一家商店可以移民3個中國人來台灣，且立即享有台灣健保。
3.四年後，這三個中國人可以取得台灣身分證，享有投票權、被選舉權、及服公職的資格。同時，一個中國人可以有5個親屬來台依親移民。
4.結果是，一家小商店在4年內，可以有18個中國人",False,False,False,-1,11.054573059082031,3.586317300796509,2,3,0,political,off,2,0,1,0,0,electoral
5521034921088-rumor,2017-01-18 14:38:59.999999999+00:00,TEXT,AVsE3mDatKp96s659DGw,RUMOR,2017-03-25 09:48:54.357000+00:00,RUMOR,1579.1650991666666,"轉貼 : 
林正杰 (民進黨元老)
 2017，01，08，15:25 

( 給民進黨誠摯的勸告--當家鬧事是愚蠢的行為 )
不當黨產追殺只是仇恨報復。
這種惡法是世界笑話。完全無憲法，無國法，不合民主基本原則：
1,溯及既往70年。
2,無罪推論。
3,財產權至上經濟運作的無上規律。
4,國會無權針對特別對像立法，只能制定普遍適用的法令。
5,三權分立。

///民進黨的前身~黨外，追求的民主",2017.0,"轉貼 : 
林正杰 (民進黨元老)
 2017，01，08，15:25 

( 給民進黨誠摯的勸告--當家鬧事是愚蠢的行為 )
不當黨產追殺只是仇恨報復。
這種惡法是世界笑話。完全無憲法，無國法，不合民主基本原則：
1,溯及既往70年。
2,無罪推論。
3,財產權至上經濟運作的無上規律。
4,國會無權針對特別對像立法，只能制定普遍適用的法令。
5,三權分立。

///民進黨的前身~黨外，追求的民主",False,False,False,114,10.29617977142334,5.755340576171875,0,1,0,political,off,0,0,0,1,0,party
19xjhkvfm9g3o,2023-12-20 06:22:23.327000002+00:00,TEXT,7PbntIwBAjOeMOkl1O0c,RUMOR,2023-12-29 09:29:01.211000+00:00,RUMOR,219.11052333333333,"南鐵東移拆遷案自救會會長陳致曉表示，「你懷念你爸爸，但是我們南鐵居民的爸爸媽媽，就不是人嗎？就應該被糟蹋嗎？不該被懷念嗎？」

陳致曉指出，賴清德鋪天蓋地抹黑南鐵居民自私愛錢，還造謠說南鐵居民要求政府拆鐵路西邊的民宅，藉此來分化市民，造成鄰居對被迫害者的仇恨與輕視，甚至還有鄰居在凌晨對被害者家庭罵三字經、要我們滾蛋。

陳致曉說，有一些老人不堪家產被掠奪跟人格毀滅，紛紛憂鬱難眠，最後造成許多家庭人",,"南鐵東移拆遷案自救會會長陳致曉表示，「你懷念你爸爸，但是我們南鐵居民的爸爸媽媽，就不是人嗎？就應該被糟蹋嗎？不該被懷念嗎？」

陳致曉指出，賴清德鋪天蓋地抹黑南鐵居民自私愛錢，還造謠說南鐵居民要求政府拆鐵路西邊的民宅，藉此來分化市民，造成鄰居對被迫害者的仇恨與輕視，甚至還有鄰居在凌晨對被害者家庭罵三字經、要我們滾蛋。

陳致曉說，有一些老人不堪家產被掠奪跟人格毀滅，紛紛憂鬱難眠，最後造成許多家庭人",False,False,True,-1,8.960097312927246,2.7392578125,0,1,0,political,2024,0,1,0,0,0,candidate
2fhu7cumcoitv,2020-07-28 22:09:34.875000+00:00,TEXT,MOMxmHMBb3SlMKoAKtan,RUMOR,2020-07-29 01:30:25.830000+00:00,RUMOR,3.3474875,李登輝 前總統離開了!九點拔管……享年97歲，剛剛醫生朋友說的,,李登輝 前總統離開了!九點拔管……享年97歲，剛剛醫生朋友說的,False,False,False,85,8.933160781860352,1.5904760360717771,0,1,0,political,off,0,0,0,0,0,general
AV5BhXejyCdS-nWhufV8,2017-09-02 07:36:59.553000001+00:00,TEXT,AV5C4A5gyCdS-nWhufW_,OPINIONATED,2017-09-02 13:55:33.599000+00:00,OPINIONATED,6.309457222222222," 這是一位當過部長的長官，今天下午傳給我的影片。想不到，中國大陸的老師把「教育的意義」詮釋得這麼好，令人非常感動，也應該讓「逐漸浮躁」的台灣，拿來作為檢討的參考。演講中特別提到以色列、德國和日本三個國家的教育，足為借鏡；而通篇引用前人詩詞文章佳句，暢快流利，讓全場聽眾佩服，暸解教育的意義與價值，尤其突顯「多讀書」的重要性。

https://youtu.be/npTFKF8YTeM",,這是一位當過部長的長官，今天下午傳給我的影片。想不到，中國大陸的老師把「教育的意義」詮釋得這麼好，令人非常感動，也應該讓「逐漸浮躁」的台灣，拿來作為檢討的參考。演講中特別提到以色列、德國和日本三個國家的教育，足為借鏡；而通篇引用前人詩詞文章佳句，暢快流利，讓全場聽眾佩服，暸解教育的意義與價值，尤其突顯「多讀書」的重要性。,False,False,False,84,9.62129020690918,3.2680511474609375,0,1,0,political,off,0,0,1,0,0,cross_strait
